datetime,patient_visits,patient_types,visit_times,patient_type_1,visit_time_1,patient_type_2,visit_time_2,patient_type_3,visit_time_3,patient_type_4,visit_time_4,patient_type_5,visit_time_5,patient_type_6,visit_time_6,patient_type_7,visit_time_7,patient_type_8,visit_time_8
2019-10-02 07:59:00,3,['C' 'A' 'D'],"[Timestamp('2019-10-02 07:39:00'), Timestamp('2019-10-02 07:05:00'), Timestamp('2019-10-02 07:35:00')]",C,2019-10-02 07:39:00,A,2019-10-02 07:05:00,D,2019-10-02 07:35:00,,,,,,,,,,
2019-10-02 08:59:00,5,['B' 'D' 'C' 'A' 'B'],"[Timestamp('2019-10-02 08:44:00'), Timestamp('2019-10-02 08:35:00'), Timestamp('2019-10-02 08:26:00'), Timestamp('2019-10-02 08:15:00'), Timestamp('2019-10-02 08:50:00')]",B,2019-10-02 08:44:00,D,2019-10-02 08:35:00,C,2019-10-02 08:26:00,A,2019-10-02 08:15:00,B,2019-10-02 08:50:00,,,,,,
2019-10-02 09:59:00,3,['B' 'B' 'A'],"[Timestamp('2019-10-02 09:09:00'), Timestamp('2019-10-02 09:50:00'), Timestamp('2019-10-02 09:46:00')]",B,2019-10-02 09:09:00,B,2019-10-02 09:50:00,A,2019-10-02 09:46:00,,,,,,,,,,
2019-10-02 10:59:00,3,['A' 'A' 'C'],"[Timestamp('2019-10-02 10:26:00'), Timestamp('2019-10-02 10:27:00'), Timestamp('2019-10-02 10:36:00')]",A,2019-10-02 10:26:00,A,2019-10-02 10:27:00,C,2019-10-02 10:36:00,,,,,,,,,,
2019-10-02 11:59:00,2,['B' 'A'],"[Timestamp('2019-10-02 11:28:00'), Timestamp('2019-10-02 11:10:00')]",B,2019-10-02 11:28:00,A,2019-10-02 11:10:00,,,,,,,,,,,,
2019-10-02 12:59:00,3,['B' 'B' 'B'],"[Timestamp('2019-10-02 12:22:00'), Timestamp('2019-10-02 12:05:00'), Timestamp('2019-10-02 12:30:00')]",B,2019-10-02 12:22:00,B,2019-10-02 12:05:00,B,2019-10-02 12:30:00,,,,,,,,,,
2019-10-02 13:59:00,7,['D' 'B' 'B' 'B' 'A' 'B' 'B'],"[Timestamp('2019-10-02 13:04:00'), Timestamp('2019-10-02 13:12:00'), Timestamp('2019-10-02 13:45:00'), Timestamp('2019-10-02 13:51:00'), Timestamp('2019-10-02 13:13:00'), Timestamp('2019-10-02 13:27:00'), Timestamp('2019-10-02 13:18:00')]",D,2019-10-02 13:04:00,B,2019-10-02 13:12:00,B,2019-10-02 13:45:00,B,2019-10-02 13:51:00,A,2019-10-02 13:13:00,B,2019-10-02 13:27:00,B,2019-10-02 13:18:00,,
2019-10-02 14:59:00,4,['A' 'A' 'B' 'B'],"[Timestamp('2019-10-02 14:05:00'), Timestamp('2019-10-02 14:00:00'), Timestamp('2019-10-02 14:10:00'), Timestamp('2019-10-02 14:55:00')]",A,2019-10-02 14:05:00,A,2019-10-02 14:00:00,B,2019-10-02 14:10:00,B,2019-10-02 14:55:00,,,,,,,,
2019-10-02 15:59:00,5,['A' 'C' 'A' 'C' 'D'],"[Timestamp('2019-10-02 15:46:00'), Timestamp('2019-10-02 15:58:00'), Timestamp('2019-10-02 15:49:00'), Timestamp('2019-10-02 15:56:00'), Timestamp('2019-10-02 15:04:00')]",A,2019-10-02 15:46:00,C,2019-10-02 15:58:00,A,2019-10-02 15:49:00,C,2019-10-02 15:56:00,D,2019-10-02 15:04:00,,,,,,
2019-10-02 16:59:00,4,['B' 'A' 'B' 'C'],"[Timestamp('2019-10-02 16:09:00'), Timestamp('2019-10-02 16:23:00'), Timestamp('2019-10-02 16:56:00'), Timestamp('2019-10-02 16:38:00')]",B,2019-10-02 16:09:00,A,2019-10-02 16:23:00,B,2019-10-02 16:56:00,C,2019-10-02 16:38:00,,,,,,,,
2019-10-02 17:59:00,6,['C' 'A' 'B' 'B' 'B' 'A'],"[Timestamp('2019-10-02 17:56:00'), Timestamp('2019-10-02 17:54:00'), Timestamp('2019-10-02 17:18:00'), Timestamp('2019-10-02 17:08:00'), Timestamp('2019-10-02 17:20:00'), Timestamp('2019-10-02 17:37:00')]",C,2019-10-02 17:56:00,A,2019-10-02 17:54:00,B,2019-10-02 17:18:00,B,2019-10-02 17:08:00,B,2019-10-02 17:20:00,A,2019-10-02 17:37:00,,,,
2019-10-02 18:59:00,4,['C' 'A' 'B' 'D'],"[Timestamp('2019-10-02 18:01:00'), Timestamp('2019-10-02 18:55:00'), Timestamp('2019-10-02 18:52:00'), Timestamp('2019-10-02 18:10:00')]",C,2019-10-02 18:01:00,A,2019-10-02 18:55:00,B,2019-10-02 18:52:00,D,2019-10-02 18:10:00,,,,,,,,
2019-10-02 19:59:00,5,['B' 'A' 'D' 'C' 'A'],"[Timestamp('2019-10-02 19:49:00'), Timestamp('2019-10-02 19:36:00'), Timestamp('2019-10-02 19:48:00'), Timestamp('2019-10-02 19:31:00'), Timestamp('2019-10-02 19:35:00')]",B,2019-10-02 19:49:00,A,2019-10-02 19:36:00,D,2019-10-02 19:48:00,C,2019-10-02 19:31:00,A,2019-10-02 19:35:00,,,,,,
2019-10-02 20:59:00,6,['D' 'A' 'A' 'D' 'A' 'D'],"[Timestamp('2019-10-02 20:49:00'), Timestamp('2019-10-02 20:58:00'), Timestamp('2019-10-02 20:45:00'), Timestamp('2019-10-02 20:52:00'), Timestamp('2019-10-02 20:35:00'), Timestamp('2019-10-02 20:07:00')]",D,2019-10-02 20:49:00,A,2019-10-02 20:58:00,A,2019-10-02 20:45:00,D,2019-10-02 20:52:00,A,2019-10-02 20:35:00,D,2019-10-02 20:07:00,,,,
2019-10-02 21:59:00,4,['B' 'C' 'A' 'B'],"[Timestamp('2019-10-02 21:16:00'), Timestamp('2019-10-02 21:26:00'), Timestamp('2019-10-02 21:52:00'), Timestamp('2019-10-02 21:32:00')]",B,2019-10-02 21:16:00,C,2019-10-02 21:26:00,A,2019-10-02 21:52:00,B,2019-10-02 21:32:00,,,,,,,,
2019-10-02 22:59:00,3,['B' 'B' 'C'],"[Timestamp('2019-10-02 22:17:00'), Timestamp('2019-10-02 22:01:00'), Timestamp('2019-10-02 22:06:00')]",B,2019-10-02 22:17:00,B,2019-10-02 22:01:00,C,2019-10-02 22:06:00,,,,,,,,,,
2019-10-02 23:59:00,4,['D' 'A' 'B' 'B'],"[Timestamp('2019-10-02 23:20:00'), Timestamp('2019-10-02 23:47:00'), Timestamp('2019-10-02 23:57:00'), Timestamp('2019-10-02 23:56:00')]",D,2019-10-02 23:20:00,A,2019-10-02 23:47:00,B,2019-10-02 23:57:00,B,2019-10-02 23:56:00,,,,,,,,
2019-10-03 00:59:00,3,['B' 'A' 'B'],"[Timestamp('2019-10-03 00:08:00'), Timestamp('2019-10-03 00:42:00'), Timestamp('2019-10-03 00:57:00')]",B,2019-10-03 00:08:00,A,2019-10-03 00:42:00,B,2019-10-03 00:57:00,,,,,,,,,,
2019-10-03 01:59:00,6,['C' 'A' 'A' 'A' 'A' 'C'],"[Timestamp('2019-10-03 01:14:00'), Timestamp('2019-10-03 01:27:00'), Timestamp('2019-10-03 01:40:00'), Timestamp('2019-10-03 01:01:00'), Timestamp('2019-10-03 01:14:00'), Timestamp('2019-10-03 01:04:00')]",C,2019-10-03 01:14:00,A,2019-10-03 01:27:00,A,2019-10-03 01:40:00,A,2019-10-03 01:01:00,A,2019-10-03 01:14:00,C,2019-10-03 01:04:00,,,,
2019-10-03 02:59:00,4,['D' 'D' 'B' 'C'],"[Timestamp('2019-10-03 02:38:00'), Timestamp('2019-10-03 02:41:00'), Timestamp('2019-10-03 02:52:00'), Timestamp('2019-10-03 02:23:00')]",D,2019-10-03 02:38:00,D,2019-10-03 02:41:00,B,2019-10-03 02:52:00,C,2019-10-03 02:23:00,,,,,,,,
2019-10-03 03:59:00,4,['B' 'B' 'A' 'A'],"[Timestamp('2019-10-03 03:41:00'), Timestamp('2019-10-03 03:58:00'), Timestamp('2019-10-03 03:56:00'), Timestamp('2019-10-03 03:34:00')]",B,2019-10-03 03:41:00,B,2019-10-03 03:58:00,A,2019-10-03 03:56:00,A,2019-10-03 03:34:00,,,,,,,,
2019-10-03 04:59:00,3,['D' 'B' 'A'],"[Timestamp('2019-10-03 04:17:00'), Timestamp('2019-10-03 04:58:00'), Timestamp('2019-10-03 04:57:00')]",D,2019-10-03 04:17:00,B,2019-10-03 04:58:00,A,2019-10-03 04:57:00,,,,,,,,,,
2019-10-03 05:59:00,4,['A' 'B' 'A' 'A'],"[Timestamp('2019-10-03 05:19:00'), Timestamp('2019-10-03 05:53:00'), Timestamp('2019-10-03 05:48:00'), Timestamp('2019-10-03 05:36:00')]",A,2019-10-03 05:19:00,B,2019-10-03 05:53:00,A,2019-10-03 05:48:00,A,2019-10-03 05:36:00,,,,,,,,
2019-10-03 06:59:00,4,['D' 'B' 'C' 'C'],"[Timestamp('2019-10-03 06:01:00'), Timestamp('2019-10-03 06:18:00'), Timestamp('2019-10-03 06:26:00'), Timestamp('2019-10-03 06:48:00')]",D,2019-10-03 06:01:00,B,2019-10-03 06:18:00,C,2019-10-03 06:26:00,C,2019-10-03 06:48:00,,,,,,,,
2019-10-03 07:59:00,4,['D' 'B' 'C' 'C'],"[Timestamp('2019-10-03 07:44:00'), Timestamp('2019-10-03 07:37:00'), Timestamp('2019-10-03 07:43:00'), Timestamp('2019-10-03 07:35:00')]",D,2019-10-03 07:44:00,B,2019-10-03 07:37:00,C,2019-10-03 07:43:00,C,2019-10-03 07:35:00,,,,,,,,
2019-10-03 08:59:00,5,['B' 'D' 'C' 'B' 'B'],"[Timestamp('2019-10-03 08:28:00'), Timestamp('2019-10-03 08:46:00'), Timestamp('2019-10-03 08:31:00'), Timestamp('2019-10-03 08:42:00'), Timestamp('2019-10-03 08:14:00')]",B,2019-10-03 08:28:00,D,2019-10-03 08:46:00,C,2019-10-03 08:31:00,B,2019-10-03 08:42:00,B,2019-10-03 08:14:00,,,,,,
2019-10-03 09:59:00,4,['A' 'A' 'A' 'C'],"[Timestamp('2019-10-03 09:11:00'), Timestamp('2019-10-03 09:04:00'), Timestamp('2019-10-03 09:50:00'), Timestamp('2019-10-03 09:55:00')]",A,2019-10-03 09:11:00,A,2019-10-03 09:04:00,A,2019-10-03 09:50:00,C,2019-10-03 09:55:00,,,,,,,,
2019-10-03 10:59:00,4,['B' 'A' 'B' 'A'],"[Timestamp('2019-10-03 10:57:00'), Timestamp('2019-10-03 10:46:00'), Timestamp('2019-10-03 10:22:00'), Timestamp('2019-10-03 10:28:00')]",B,2019-10-03 10:57:00,A,2019-10-03 10:46:00,B,2019-10-03 10:22:00,A,2019-10-03 10:28:00,,,,,,,,
2019-10-03 11:59:00,4,['B' 'B' 'C' 'C'],"[Timestamp('2019-10-03 11:26:00'), Timestamp('2019-10-03 11:54:00'), Timestamp('2019-10-03 11:46:00'), Timestamp('2019-10-03 11:11:00')]",B,2019-10-03 11:26:00,B,2019-10-03 11:54:00,C,2019-10-03 11:46:00,C,2019-10-03 11:11:00,,,,,,,,
2019-10-03 12:59:00,5,['A' 'A' 'B' 'C' 'B'],"[Timestamp('2019-10-03 12:48:00'), Timestamp('2019-10-03 12:37:00'), Timestamp('2019-10-03 12:48:00'), Timestamp('2019-10-03 12:20:00'), Timestamp('2019-10-03 12:21:00')]",A,2019-10-03 12:48:00,A,2019-10-03 12:37:00,B,2019-10-03 12:48:00,C,2019-10-03 12:20:00,B,2019-10-03 12:21:00,,,,,,
2019-10-03 13:59:00,5,['B' 'B' 'B' 'B' 'A'],"[Timestamp('2019-10-03 13:17:00'), Timestamp('2019-10-03 13:21:00'), Timestamp('2019-10-03 13:20:00'), Timestamp('2019-10-03 13:05:00'), Timestamp('2019-10-03 13:16:00')]",B,2019-10-03 13:17:00,B,2019-10-03 13:21:00,B,2019-10-03 13:20:00,B,2019-10-03 13:05:00,A,2019-10-03 13:16:00,,,,,,
2019-10-03 14:59:00,3,['A' 'A' 'A'],"[Timestamp('2019-10-03 14:02:00'), Timestamp('2019-10-03 14:03:00'), Timestamp('2019-10-03 14:12:00')]",A,2019-10-03 14:02:00,A,2019-10-03 14:03:00,A,2019-10-03 14:12:00,,,,,,,,,,
2019-10-03 15:59:00,4,['B' 'B' 'B' 'A'],"[Timestamp('2019-10-03 15:22:00'), Timestamp('2019-10-03 15:36:00'), Timestamp('2019-10-03 15:37:00'), Timestamp('2019-10-03 15:03:00')]",B,2019-10-03 15:22:00,B,2019-10-03 15:36:00,B,2019-10-03 15:37:00,A,2019-10-03 15:03:00,,,,,,,,
2019-10-03 16:59:00,5,['B' 'A' 'A' 'A' 'C'],"[Timestamp('2019-10-03 16:47:00'), Timestamp('2019-10-03 16:52:00'), Timestamp('2019-10-03 16:42:00'), Timestamp('2019-10-03 16:12:00'), Timestamp('2019-10-03 16:50:00')]",B,2019-10-03 16:47:00,A,2019-10-03 16:52:00,A,2019-10-03 16:42:00,A,2019-10-03 16:12:00,C,2019-10-03 16:50:00,,,,,,
2019-10-03 17:59:00,3,['B' 'B' 'A'],"[Timestamp('2019-10-03 17:32:00'), Timestamp('2019-10-03 17:07:00'), Timestamp('2019-10-03 17:43:00')]",B,2019-10-03 17:32:00,B,2019-10-03 17:07:00,A,2019-10-03 17:43:00,,,,,,,,,,
2019-10-03 18:59:00,4,['B' 'C' 'D' 'A'],"[Timestamp('2019-10-03 18:46:00'), Timestamp('2019-10-03 18:35:00'), Timestamp('2019-10-03 18:49:00'), Timestamp('2019-10-03 18:44:00')]",B,2019-10-03 18:46:00,C,2019-10-03 18:35:00,D,2019-10-03 18:49:00,A,2019-10-03 18:44:00,,,,,,,,
2019-10-03 19:59:00,3,['C' 'A' 'B'],"[Timestamp('2019-10-03 19:49:00'), Timestamp('2019-10-03 19:43:00'), Timestamp('2019-10-03 19:04:00')]",C,2019-10-03 19:49:00,A,2019-10-03 19:43:00,B,2019-10-03 19:04:00,,,,,,,,,,
2019-10-03 20:59:00,4,['A' 'B' 'A' 'B'],"[Timestamp('2019-10-03 20:39:00'), Timestamp('2019-10-03 20:05:00'), Timestamp('2019-10-03 20:37:00'), Timestamp('2019-10-03 20:25:00')]",A,2019-10-03 20:39:00,B,2019-10-03 20:05:00,A,2019-10-03 20:37:00,B,2019-10-03 20:25:00,,,,,,,,
2019-10-03 21:59:00,4,['B' 'A' 'C' 'D'],"[Timestamp('2019-10-03 21:09:00'), Timestamp('2019-10-03 21:32:00'), Timestamp('2019-10-03 21:41:00'), Timestamp('2019-10-03 21:35:00')]",B,2019-10-03 21:09:00,A,2019-10-03 21:32:00,C,2019-10-03 21:41:00,D,2019-10-03 21:35:00,,,,,,,,
2019-10-03 22:59:00,4,['D' 'A' 'B' 'D'],"[Timestamp('2019-10-03 22:48:00'), Timestamp('2019-10-03 22:16:00'), Timestamp('2019-10-03 22:03:00'), Timestamp('2019-10-03 22:52:00')]",D,2019-10-03 22:48:00,A,2019-10-03 22:16:00,B,2019-10-03 22:03:00,D,2019-10-03 22:52:00,,,,,,,,
2019-10-03 23:59:00,4,['B' 'B' 'C' 'C'],"[Timestamp('2019-10-03 23:32:00'), Timestamp('2019-10-03 23:36:00'), Timestamp('2019-10-03 23:49:00'), Timestamp('2019-10-03 23:26:00')]",B,2019-10-03 23:32:00,B,2019-10-03 23:36:00,C,2019-10-03 23:49:00,C,2019-10-03 23:26:00,,,,,,,,
2019-10-04 00:59:00,5,['B' 'B' 'A' 'B' 'C'],"[Timestamp('2019-10-04 00:37:00'), Timestamp('2019-10-04 00:26:00'), Timestamp('2019-10-04 00:35:00'), Timestamp('2019-10-04 00:58:00'), Timestamp('2019-10-04 00:21:00')]",B,2019-10-04 00:37:00,B,2019-10-04 00:26:00,A,2019-10-04 00:35:00,B,2019-10-04 00:58:00,C,2019-10-04 00:21:00,,,,,,
2019-10-04 01:59:00,3,['C' 'B' 'B'],"[Timestamp('2019-10-04 01:43:00'), Timestamp('2019-10-04 01:14:00'), Timestamp('2019-10-04 01:15:00')]",C,2019-10-04 01:43:00,B,2019-10-04 01:14:00,B,2019-10-04 01:15:00,,,,,,,,,,
2019-10-04 02:59:00,5,['D' 'C' 'A' 'C' 'B'],"[Timestamp('2019-10-04 02:58:00'), Timestamp('2019-10-04 02:44:00'), Timestamp('2019-10-04 02:58:00'), Timestamp('2019-10-04 02:48:00'), Timestamp('2019-10-04 02:55:00')]",D,2019-10-04 02:58:00,C,2019-10-04 02:44:00,A,2019-10-04 02:58:00,C,2019-10-04 02:48:00,B,2019-10-04 02:55:00,,,,,,
2019-10-04 03:59:00,4,['B' 'A' 'C' 'C'],"[Timestamp('2019-10-04 03:18:00'), Timestamp('2019-10-04 03:41:00'), Timestamp('2019-10-04 03:24:00'), Timestamp('2019-10-04 03:06:00')]",B,2019-10-04 03:18:00,A,2019-10-04 03:41:00,C,2019-10-04 03:24:00,C,2019-10-04 03:06:00,,,,,,,,
2019-10-04 04:59:00,3,['C' 'A' 'C'],"[Timestamp('2019-10-04 04:15:00'), Timestamp('2019-10-04 04:53:00'), Timestamp('2019-10-04 04:20:00')]",C,2019-10-04 04:15:00,A,2019-10-04 04:53:00,C,2019-10-04 04:20:00,,,,,,,,,,
2019-10-04 05:59:00,5,['C' 'D' 'B' 'B' 'D'],"[Timestamp('2019-10-04 05:37:00'), Timestamp('2019-10-04 05:47:00'), Timestamp('2019-10-04 05:08:00'), Timestamp('2019-10-04 05:27:00'), Timestamp('2019-10-04 05:02:00')]",C,2019-10-04 05:37:00,D,2019-10-04 05:47:00,B,2019-10-04 05:08:00,B,2019-10-04 05:27:00,D,2019-10-04 05:02:00,,,,,,
2019-10-04 06:59:00,4,['B' 'B' 'D' 'A'],"[Timestamp('2019-10-04 06:15:00'), Timestamp('2019-10-04 06:37:00'), Timestamp('2019-10-04 06:12:00'), Timestamp('2019-10-04 06:34:00')]",B,2019-10-04 06:15:00,B,2019-10-04 06:37:00,D,2019-10-04 06:12:00,A,2019-10-04 06:34:00,,,,,,,,
2019-10-04 07:59:00,4,['B' 'A' 'D' 'A'],"[Timestamp('2019-10-04 07:19:00'), Timestamp('2019-10-04 07:36:00'), Timestamp('2019-10-04 07:17:00'), Timestamp('2019-10-04 07:25:00')]",B,2019-10-04 07:19:00,A,2019-10-04 07:36:00,D,2019-10-04 07:17:00,A,2019-10-04 07:25:00,,,,,,,,
2019-10-04 08:59:00,4,['B' 'A' 'B' 'B'],"[Timestamp('2019-10-04 08:13:00'), Timestamp('2019-10-04 08:27:00'), Timestamp('2019-10-04 08:25:00'), Timestamp('2019-10-04 08:41:00')]",B,2019-10-04 08:13:00,A,2019-10-04 08:27:00,B,2019-10-04 08:25:00,B,2019-10-04 08:41:00,,,,,,,,
2019-10-04 09:59:00,5,['A' 'B' 'D' 'C' 'D'],"[Timestamp('2019-10-04 09:50:00'), Timestamp('2019-10-04 09:25:00'), Timestamp('2019-10-04 09:20:00'), Timestamp('2019-10-04 09:42:00'), Timestamp('2019-10-04 09:29:00')]",A,2019-10-04 09:50:00,B,2019-10-04 09:25:00,D,2019-10-04 09:20:00,C,2019-10-04 09:42:00,D,2019-10-04 09:29:00,,,,,,
2019-10-04 10:59:00,2,['D' 'C'],"[Timestamp('2019-10-04 10:06:00'), Timestamp('2019-10-04 10:56:00')]",D,2019-10-04 10:06:00,C,2019-10-04 10:56:00,,,,,,,,,,,,
2019-10-04 11:59:00,3,['C' 'A' 'C'],"[Timestamp('2019-10-04 11:27:00'), Timestamp('2019-10-04 11:10:00'), Timestamp('2019-10-04 11:22:00')]",C,2019-10-04 11:27:00,A,2019-10-04 11:10:00,C,2019-10-04 11:22:00,,,,,,,,,,
2019-10-04 12:59:00,5,['D' 'B' 'B' 'A' 'B'],"[Timestamp('2019-10-04 12:14:00'), Timestamp('2019-10-04 12:09:00'), Timestamp('2019-10-04 12:28:00'), Timestamp('2019-10-04 12:05:00'), Timestamp('2019-10-04 12:51:00')]",D,2019-10-04 12:14:00,B,2019-10-04 12:09:00,B,2019-10-04 12:28:00,A,2019-10-04 12:05:00,B,2019-10-04 12:51:00,,,,,,
2019-10-04 13:59:00,4,['B' 'B' 'B' 'A'],"[Timestamp('2019-10-04 13:44:00'), Timestamp('2019-10-04 13:49:00'), Timestamp('2019-10-04 13:28:00'), Timestamp('2019-10-04 13:55:00')]",B,2019-10-04 13:44:00,B,2019-10-04 13:49:00,B,2019-10-04 13:28:00,A,2019-10-04 13:55:00,,,,,,,,
2019-10-04 14:59:00,4,['C' 'C' 'A' 'C'],"[Timestamp('2019-10-04 14:06:00'), Timestamp('2019-10-04 14:38:00'), Timestamp('2019-10-04 14:51:00'), Timestamp('2019-10-04 14:03:00')]",C,2019-10-04 14:06:00,C,2019-10-04 14:38:00,A,2019-10-04 14:51:00,C,2019-10-04 14:03:00,,,,,,,,
2019-10-04 15:59:00,4,['B' 'D' 'A' 'B'],"[Timestamp('2019-10-04 15:14:00'), Timestamp('2019-10-04 15:35:00'), Timestamp('2019-10-04 15:54:00'), Timestamp('2019-10-04 15:39:00')]",B,2019-10-04 15:14:00,D,2019-10-04 15:35:00,A,2019-10-04 15:54:00,B,2019-10-04 15:39:00,,,,,,,,
2019-10-04 16:59:00,3,['C' 'B' 'B'],"[Timestamp('2019-10-04 16:05:00'), Timestamp('2019-10-04 16:29:00'), Timestamp('2019-10-04 16:40:00')]",C,2019-10-04 16:05:00,B,2019-10-04 16:29:00,B,2019-10-04 16:40:00,,,,,,,,,,
2019-10-04 17:59:00,7,['C' 'A' 'B' 'A' 'C' 'B' 'A'],"[Timestamp('2019-10-04 17:04:00'), Timestamp('2019-10-04 17:12:00'), Timestamp('2019-10-04 17:25:00'), Timestamp('2019-10-04 17:55:00'), Timestamp('2019-10-04 17:32:00'), Timestamp('2019-10-04 17:07:00'), Timestamp('2019-10-04 17:57:00')]",C,2019-10-04 17:04:00,A,2019-10-04 17:12:00,B,2019-10-04 17:25:00,A,2019-10-04 17:55:00,C,2019-10-04 17:32:00,B,2019-10-04 17:07:00,A,2019-10-04 17:57:00,,
2019-10-04 18:59:00,5,['B' 'B' 'C' 'C' 'A'],"[Timestamp('2019-10-04 18:09:00'), Timestamp('2019-10-04 18:56:00'), Timestamp('2019-10-04 18:02:00'), Timestamp('2019-10-04 18:15:00'), Timestamp('2019-10-04 18:36:00')]",B,2019-10-04 18:09:00,B,2019-10-04 18:56:00,C,2019-10-04 18:02:00,C,2019-10-04 18:15:00,A,2019-10-04 18:36:00,,,,,,
2019-10-04 19:59:00,5,['B' 'B' 'A' 'A' 'D'],"[Timestamp('2019-10-04 19:05:00'), Timestamp('2019-10-04 19:40:00'), Timestamp('2019-10-04 19:17:00'), Timestamp('2019-10-04 19:42:00'), Timestamp('2019-10-04 19:17:00')]",B,2019-10-04 19:05:00,B,2019-10-04 19:40:00,A,2019-10-04 19:17:00,A,2019-10-04 19:42:00,D,2019-10-04 19:17:00,,,,,,
2019-10-04 20:59:00,6,['B' 'A' 'C' 'B' 'A' 'B'],"[Timestamp('2019-10-04 20:05:00'), Timestamp('2019-10-04 20:53:00'), Timestamp('2019-10-04 20:22:00'), Timestamp('2019-10-04 20:17:00'), Timestamp('2019-10-04 20:30:00'), Timestamp('2019-10-04 20:50:00')]",B,2019-10-04 20:05:00,A,2019-10-04 20:53:00,C,2019-10-04 20:22:00,B,2019-10-04 20:17:00,A,2019-10-04 20:30:00,B,2019-10-04 20:50:00,,,,
2019-10-04 21:59:00,2,['A' 'C'],"[Timestamp('2019-10-04 21:33:00'), Timestamp('2019-10-04 21:51:00')]",A,2019-10-04 21:33:00,C,2019-10-04 21:51:00,,,,,,,,,,,,
2019-10-04 22:59:00,3,['C' 'A' 'B'],"[Timestamp('2019-10-04 22:27:00'), Timestamp('2019-10-04 22:53:00'), Timestamp('2019-10-04 22:10:00')]",C,2019-10-04 22:27:00,A,2019-10-04 22:53:00,B,2019-10-04 22:10:00,,,,,,,,,,
2019-10-04 23:59:00,4,['C' 'B' 'A' 'B'],"[Timestamp('2019-10-04 23:09:00'), Timestamp('2019-10-04 23:56:00'), Timestamp('2019-10-04 23:33:00'), Timestamp('2019-10-04 23:26:00')]",C,2019-10-04 23:09:00,B,2019-10-04 23:56:00,A,2019-10-04 23:33:00,B,2019-10-04 23:26:00,,,,,,,,
2019-10-05 00:59:00,3,['B' 'A' 'B'],"[Timestamp('2019-10-05 00:38:00'), Timestamp('2019-10-05 00:02:00'), Timestamp('2019-10-05 00:25:00')]",B,2019-10-05 00:38:00,A,2019-10-05 00:02:00,B,2019-10-05 00:25:00,,,,,,,,,,
2019-10-05 01:59:00,3,['B' 'B' 'A'],"[Timestamp('2019-10-05 01:07:00'), Timestamp('2019-10-05 01:10:00'), Timestamp('2019-10-05 01:15:00')]",B,2019-10-05 01:07:00,B,2019-10-05 01:10:00,A,2019-10-05 01:15:00,,,,,,,,,,
2019-10-05 02:59:00,5,['C' 'A' 'C' 'A' 'B'],"[Timestamp('2019-10-05 02:04:00'), Timestamp('2019-10-05 02:51:00'), Timestamp('2019-10-05 02:23:00'), Timestamp('2019-10-05 02:17:00'), Timestamp('2019-10-05 02:58:00')]",C,2019-10-05 02:04:00,A,2019-10-05 02:51:00,C,2019-10-05 02:23:00,A,2019-10-05 02:17:00,B,2019-10-05 02:58:00,,,,,,
2019-10-05 03:59:00,3,['C' 'A' 'B'],"[Timestamp('2019-10-05 03:41:00'), Timestamp('2019-10-05 03:04:00'), Timestamp('2019-10-05 03:16:00')]",C,2019-10-05 03:41:00,A,2019-10-05 03:04:00,B,2019-10-05 03:16:00,,,,,,,,,,
2019-10-05 04:59:00,6,['C' 'C' 'B' 'A' 'B' 'B'],"[Timestamp('2019-10-05 04:55:00'), Timestamp('2019-10-05 04:37:00'), Timestamp('2019-10-05 04:50:00'), Timestamp('2019-10-05 04:54:00'), Timestamp('2019-10-05 04:41:00'), Timestamp('2019-10-05 04:05:00')]",C,2019-10-05 04:55:00,C,2019-10-05 04:37:00,B,2019-10-05 04:50:00,A,2019-10-05 04:54:00,B,2019-10-05 04:41:00,B,2019-10-05 04:05:00,,,,
2019-10-05 05:59:00,5,['B' 'A' 'A' 'B' 'C'],"[Timestamp('2019-10-05 05:31:00'), Timestamp('2019-10-05 05:56:00'), Timestamp('2019-10-05 05:12:00'), Timestamp('2019-10-05 05:18:00'), Timestamp('2019-10-05 05:38:00')]",B,2019-10-05 05:31:00,A,2019-10-05 05:56:00,A,2019-10-05 05:12:00,B,2019-10-05 05:18:00,C,2019-10-05 05:38:00,,,,,,
2019-10-05 06:59:00,4,['A' 'A' 'D' 'C'],"[Timestamp('2019-10-05 06:21:00'), Timestamp('2019-10-05 06:23:00'), Timestamp('2019-10-05 06:43:00'), Timestamp('2019-10-05 06:02:00')]",A,2019-10-05 06:21:00,A,2019-10-05 06:23:00,D,2019-10-05 06:43:00,C,2019-10-05 06:02:00,,,,,,,,
2019-10-05 07:59:00,4,['D' 'A' 'A' 'B'],"[Timestamp('2019-10-05 07:15:00'), Timestamp('2019-10-05 07:27:00'), Timestamp('2019-10-05 07:48:00'), Timestamp('2019-10-05 07:28:00')]",D,2019-10-05 07:15:00,A,2019-10-05 07:27:00,A,2019-10-05 07:48:00,B,2019-10-05 07:28:00,,,,,,,,
2019-10-05 08:59:00,5,['A' 'D' 'B' 'A' 'D'],"[Timestamp('2019-10-05 08:25:00'), Timestamp('2019-10-05 08:26:00'), Timestamp('2019-10-05 08:47:00'), Timestamp('2019-10-05 08:36:00'), Timestamp('2019-10-05 08:27:00')]",A,2019-10-05 08:25:00,D,2019-10-05 08:26:00,B,2019-10-05 08:47:00,A,2019-10-05 08:36:00,D,2019-10-05 08:27:00,,,,,,
